source_file,source_language,target_domain,condition_model,condition_layer,alpha,output_file,generation_status,method_used,notes
SP_HC_039.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_039_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9600).
SP_HC_040.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_040_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9893).
SP_HC_041.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_041_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9988).
SP_HC_042.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_042_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=1.0000).
SP_HC_043.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_043_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9940).
SP_HC_044.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_044_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9998).
SP_HC_045.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_045_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9618).
SP_HC_046.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_046_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9810).
SP_HC_047.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_047_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9946).
SP_HC_048.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_048_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9999).
SP_HC_049.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_049_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9952).
SP_HC_050.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_HC_050_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9980).
SP_PD_001.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_001_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9915).
SP_PD_002.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_002_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9999).
SP_PD_003.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_003_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9989).
SP_PD_004.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_004_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9984).
SP_PD_005.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_005_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9985).
SP_PD_006.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_006_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9996).
SP_PD_007.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_007_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9900).
SP_PD_008.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_008_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9923).
SP_PD_009.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_009_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9994).
SP_PD_010.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_010_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9961).
SP_PD_011.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_011_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9974).
SP_PD_012.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_012_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8429).
SP_PD_013.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_013_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9507).
SP_PD_014.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_014_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9969).
SP_PD_015.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_015_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9969).
SP_PD_016.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_016_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.7246).
SP_PD_017.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_017_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8960).
SP_PD_018.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_018_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9188).
SP_PD_019.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_019_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8968).
SP_PD_020.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_020_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9994).
SP_PD_021.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_021_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9964).
SP_PD_022.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_022_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9885).
SP_PD_023.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_023_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9227).
SP_PD_024.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_024_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9913).
SP_PD_025.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_025_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9967).
SP_PD_026.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_026_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9890).
SP_PD_027.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_027_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9286).
SP_PD_028.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_028_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9901).
SP_PD_029.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_029_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=1.0000).
SP_PD_030.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_030_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=1.0000).
SP_PD_031.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_031_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9851).
SP_PD_032.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_032_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9991).
SP_PD_033.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_033_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9996).
SP_PD_034.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_034_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9919).
SP_PD_035.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_035_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.8683).
SP_PD_036.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_036_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9881).
SP_PD_037.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_037_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9678).
SP_PD_038.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_038_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9572).
SP_PD_039.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_039_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9923).
SP_PD_040.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_040_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9765).
SP_PD_041.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_041_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9170).
SP_PD_042.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_042_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9719).
SP_PD_043.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_043_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9681).
SP_PD_044.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_044_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9992).
SP_PD_045.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_045_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9986).
SP_PD_046.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_046_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9998).
SP_PD_047.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_047_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9887).
SP_PD_048.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_048_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9257).
SP_PD_049.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_049_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9992).
SP_PD_050.wav,Spanish,German-domain,xlsr,11,1.0,converted_audio_stage5c\spanish_to_german\SP_PD_050_to_Ge_domain_xlsr_layer11_alpha_1_00.wav,success,prototype embedding-conditioned conversion,Clipped samples: 0 (max peak=0.9993).
